car_brand,car_name,year,car_age,km_driven,km_range,fuel,transmission,price_inr,price_range,city
Audi,Audi Q52.0 TDI,2013,13,71000,50K – 1L,Diesel,Automatic,1299000,10-20 Lakh,mumbai
Audi,Audi Q52.0 TDI,2013,13,85000,50K – 1L,Diesel,Automatic,1350000,10-20 Lakh,chennai
Audi,Audi Q52.0 TDI,2014,12,70157,50K – 1L,Diesel,Automatic,1090000,10-20 Lakh,mumbai
Audi,Audi Q52.0 TDI Premium Plus,2014,12,34000,25K – 50K,Diesel,Automatic,1075000,10-20 Lakh,kolkata
Audi,Audi Q52.0 TDI Premium Plus,2014,12,34238,25K – 50K,Diesel,Automatic,1090000,10-20 Lakh,kolkata
Audi,Audi Q52.0 TDI Premium Plus,2014,12,92000,50K – 1L,Diesel,Automatic,1650000,10-20 Lakh,ahmedabad
Audi,Audi Q52.0 TDI Premium Plus,2014,12,95000,50K – 1L,Diesel,Automatic,1075000,10-20 Lakh,noida
Audi,Audi Q52.0 TFSI Quattro,2011,15,105680,Above 1L,Petrol,Automatic,395000,2-5 Lakh,delhi-ncr
Audi,Audi Q52.0 TFSI Quattro,2013,13,35700,25K – 50K,Petrol,Automatic,1150000,10-20 Lakh,pune
Audi,Audi Q53.0 TDI Quattro,2015,11,90899,50K – 1L,Diesel,Automatic,1500000,10-20 Lakh,bangalore
Audi,Audi Q53.0 TDI Quattro,2015,11,112000,Above 1L,Diesel,Automatic,1595000,10-20 Lakh,bangalore
Audi,Audi Q53.0 TDI Quattro Technology,2015,11,60000,50K – 1L,Diesel,Automatic,750000,5-10 Lakh,delhi-ncr
Audi,Audi Q53.0 TDI Quattro Technology,2015,11,60000,50K – 1L,Diesel,Automatic,750000,5-10 Lakh,new-delhi
Audi,Audi Q530 TDI quattro Premium,2013,13,43415,25K – 50K,Diesel,Automatic,1161000,10-20 Lakh,mumbai
Audi,Audi Q530 TDI quattro Premium,2016,10,41300,25K – 50K,Diesel,Automatic,1350000,10-20 Lakh,kolkata
Audi,Audi Q530 TDI quattro Premium,2016,10,69000,50K – 1L,Diesel,Automatic,1695000,10-20 Lakh,pune
Audi,Audi Q530 TDI quattro Premium,2017,9,129000,Above 1L,Diesel,Automatic,2100000,above 20 Lakh,bangalore
Audi,Audi Q530 TDI quattro Premium Plus,2015,11,77000,50K – 1L,Diesel,Automatic,1985000,10-20 Lakh,bangalore
Audi,Audi Q530 TDI quattro Premium Plus,2015,11,139000,Above 1L,Diesel,Automatic,2250000,above 20 Lakh,bangalore
Audi,Audi Q530 TDI quattro Technology,2016,10,43200,25K – 50K,Diesel,Automatic,1390000,10-20 Lakh,kolkata
Audi,Audi Q535TDI,2018,8,69451,50K – 1L,Diesel,Automatic,1995000,10-20 Lakh,noida
Audi,Audi Q535TDI,2018,8,74900,50K – 1L,Diesel,Automatic,2550000,above 20 Lakh,mumbai
Audi,Audi Q535TDI,2018,8,75900,50K – 1L,Diesel,Automatic,3090000,above 20 Lakh,Hyderabad
Audi,Audi Q540 TDI Technology,2019,7,45000,25K – 50K,Diesel,Automatic,3350000,above 20 Lakh,gurgaon
Audi,Audi Q540 TDI Technology,2019,7,45000,25K – 50K,Diesel,Automatic,3350000,above 20 Lakh,noida
Audi,Audi Q540 TDI Technology,2019,7,78000,50K – 1L,Diesel,Automatic,2600000,above 20 Lakh,jaipur
Audi,Audi Q540 TDI Technology,2020,6,102000,Above 1L,Diesel,Automatic,2100000,above 20 Lakh,jaipur
Audi,Audi Q5Premium plus BSVI,2022,4,15000,Below 25K,Petrol,Automatic,4390000,above 20 Lakh,chandigarh
Audi,Audi Q5Premium plus BSVI,2023,3,30000,25K – 50K,Petrol,Automatic,4900000,above 20 Lakh,noida
Audi,Audi Q5Technology,2023,3,22000,Below 25K,Petrol,Automatic,4950000,above 20 Lakh,new-delhi
Audi,Audi Q5Technology,2023,3,23000,Below 25K,Petrol,Automatic,4275000,above 20 Lakh,mumbai
Audi,Audi Q5Technology,2023,3,25311,25K – 50K,Petrol,Automatic,4300000,above 20 Lakh,new-delhi
Audi,Audi Q5Technology,2024,2,12000,Below 25K,Petrol,Automatic,5950000,above 20 Lakh,chennai
Audi,Audi Q5Technology 2.0 TFSI,2018,8,31000,25K – 50K,Petrol,Automatic,2445000,above 20 Lakh,mumbai
Audi,Audi Q5Technology BSVI,2022,4,16000,Below 25K,Petrol,Automatic,5300000,above 20 Lakh,Hyderabad
Audi,Audi Q5Technology BSVI,2022,4,30000,25K – 50K,Petrol,Automatic,3950000,above 20 Lakh,chennai
Audi,Audi Q5Technology BSVI,2022,4,35000,25K – 50K,Petrol,Automatic,4290000,above 20 Lakh,mumbai
Audi,Audi Q73.0 TDI quattro,2010,16,100000,Above 1L,Diesel,Automatic,990000,5-10 Lakh,pune
Audi,Audi Q73.0 TDI quattro,2011,15,110758,Above 1L,Diesel,Automatic,1175000,10-20 Lakh,Hyderabad
Audi,Audi Q73.0 TDI Quattro Premium Plus,2015,11,99100,50K – 1L,Diesel,Automatic,1450000,10-20 Lakh,pune
Audi,Audi Q73.0 TDI Quattro Technology,2013,13,95000,50K – 1L,Diesel,Automatic,1599000,10-20 Lakh,Hyderabad
Audi,Audi Q74.2 TDI quattro,2010,16,135000,Above 1L,Diesel,Automatic,890000,5-10 Lakh,chennai
Audi,Audi Q74.2 TDI quattro,2013,13,79000,50K – 1L,Diesel,Automatic,1575000,10-20 Lakh,chennai
Audi,Audi Q740 TFSI Quattro,2020,6,27723,25K – 50K,Petrol,Automatic,1909000,10-20 Lakh,jaipur
Audi,Audi Q740 TFSI Quattro Technology,2019,7,59000,50K – 1L,Petrol,Automatic,3575000,above 20 Lakh,chandigarh
Audi,Audi Q740 TFSI Quattro Technology,2019,7,59000,50K – 1L,Petrol,Automatic,3575000,above 20 Lakh,delhi-ncr
Audi,Audi Q740 TFSI Quattro Technology,2019,7,59000,50K – 1L,Petrol,Automatic,3575000,above 20 Lakh,gurgaon
Audi,Audi Q740 TFSI Quattro Technology,2019,7,59000,50K – 1L,Petrol,Automatic,3575000,above 20 Lakh,new-delhi
Audi,Audi Q740 TFSI Quattro Technology,2019,7,59000,50K – 1L,Petrol,Automatic,3575000,above 20 Lakh,noida
Audi,Audi Q745 TDI Quattro Premium Plus,2015,11,70300,50K – 1L,Diesel,Automatic,2800000,above 20 Lakh,kolkata
Audi,Audi Q745 TDI Quattro Premium Plus,2016,10,80000,50K – 1L,Diesel,Automatic,2475000,above 20 Lakh,delhi-ncr
Audi,Audi Q745 TDI Quattro Premium Plus,2016,10,80000,50K – 1L,Diesel,Automatic,2475000,above 20 Lakh,gurgaon
Audi,Audi Q745 TDI Quattro Premium Plus,2016,10,80000,50K – 1L,Diesel,Automatic,2475000,above 20 Lakh,new-delhi
Audi,Audi Q745 TDI Quattro Premium Plus,2016,10,80000,50K – 1L,Diesel,Automatic,2475000,above 20 Lakh,noida
Audi,Audi Q745 TDI Quattro Premium Plus,2016,10,108000,Above 1L,Diesel,Automatic,2850000,above 20 Lakh,bangalore
Audi,Audi Q745 TDI Quattro Premium Plus,2016,10,130000,Above 1L,Diesel,Automatic,3500000,above 20 Lakh,bangalore
Audi,Audi Q745 TDI Quattro Premium Plus,2016,10,144000,Above 1L,Diesel,Automatic,2975000,above 20 Lakh,bangalore
Audi,Audi Q745 TDI Quattro Premium Plus,2017,9,73000,50K – 1L,Diesel,Automatic,3500000,above 20 Lakh,jaipur
Audi,Audi Q745 TDI Quattro Premium Plus,2017,9,82000,50K – 1L,Diesel,Automatic,2449000,above 20 Lakh,noida
Audi,Audi Q745 TDI Quattro Premium Plus,2017,9,91900,50K – 1L,Diesel,Automatic,2450000,above 20 Lakh,mumbai
Audi,Audi Q745 TDI Quattro Premium Plus,2017,9,100000,Above 1L,Diesel,Automatic,2745000,above 20 Lakh,chandigarh
Audi,Audi Q745 TDI Quattro Premium Plus,2018,8,105900,Above 1L,Diesel,Automatic,2400000,above 20 Lakh,kolkata
Audi,Audi Q745 TDI Quattro Premium Plus,2019,7,157000,Above 1L,Diesel,Automatic,2775000,above 20 Lakh,delhi-ncr
Audi,Audi Q745 TDI Quattro Technology,2015,11,74080,50K – 1L,Diesel,Automatic,3500000,above 20 Lakh,Hyderabad
Audi,Audi Q745 TDI Quattro Technology,2015,11,129000,Above 1L,Diesel,Automatic,1475000,10-20 Lakh,mumbai
Audi,Audi Q745 TDI Quattro Technology,2016,10,66000,50K – 1L,Diesel,Automatic,3000000,above 20 Lakh,mumbai
Audi,Audi Q745 TDI Quattro Technology,2016,10,91900,50K – 1L,Diesel,Automatic,2450000,above 20 Lakh,pune
Audi,Audi Q745 TDI Quattro Technology,2016,10,113000,Above 1L,Diesel,Automatic,2475000,above 20 Lakh,pune
Audi,Audi Q745 TDI Quattro Technology,2016,10,125000,Above 1L,Diesel,Automatic,2200000,above 20 Lakh,gurgaon
Audi,Audi Q745 TDI Quattro Technology,2017,9,60000,50K – 1L,Diesel,Automatic,3500000,above 20 Lakh,chennai
Audi,Audi Q745 TDI Quattro Technology,2018,8,73000,50K – 1L,Diesel,Automatic,3175000,above 20 Lakh,delhi-ncr
Audi,Audi Q745 TDI Quattro Technology,2018,8,73000,50K – 1L,Diesel,Automatic,3175000,above 20 Lakh,noida
Audi,Audi Q745 TDI Quattro Technology,2018,8,81000,50K – 1L,Diesel,Automatic,3949000,above 20 Lakh,noida
Audi,Audi Q745 TDI Quattro Technology,2019,7,30500,25K – 50K,Diesel,Automatic,4250000,above 20 Lakh,mumbai
Audi,Audi Q745 TDI Quattro Technology,2019,7,45000,25K – 50K,Diesel,Automatic,4500000,above 20 Lakh,chennai
Audi,Audi Q745 TDI Quattro Technology,2019,7,70000,50K – 1L,Diesel,Automatic,4200000,above 20 Lakh,chandigarh
Audi,Audi Q745 TDI Quattro Technology,2020,6,52000,50K – 1L,Diesel,Automatic,4995000,above 20 Lakh,mumbai
Audi,Audi Q7Bold Edition,2024,2,13000,Below 25K,Petrol,Automatic,7900000,above 20 Lakh,chandigarh
Audi,Audi Q7Bold Edition,2024,2,13000,Below 25K,Petrol,Automatic,7900000,above 20 Lakh,delhi-ncr
Audi,Audi Q7Premium plus BSVI,2022,4,10000,Below 25K,Petrol,Automatic,5900000,above 20 Lakh,chandigarh
Audi,Audi Q7Premium plus BSVI,2022,4,22000,Below 25K,Petrol,Automatic,6200000,above 20 Lakh,noida
Audi,Audi Q7Premium plus BSVI,2022,4,23800,Below 25K,Petrol,Automatic,5650000,above 20 Lakh,kolkata
Audi,Audi Q7Technology,2022,4,25000,25K – 50K,Petrol,Automatic,6300000,above 20 Lakh,delhi-ncr
Audi,Audi Q7Technology,2022,4,25000,25K – 50K,Petrol,Automatic,6300000,above 20 Lakh,new-delhi
Audi,Audi Q7Technology,2023,3,29000,25K – 50K,Petrol,Automatic,6900000,above 20 Lakh,jaipur
Audi,Audi Q7Technology  -,2022,4,18000,Below 25K,Petrol,Automatic,6400000,above 20 Lakh,chandigarh
Audi,Audi Q7Technology  -,2022,4,18000,Below 25K,Petrol,Automatic,6400000,above 20 Lakh,delhi-ncr
Audi,Audi Q7Technology  -,2022,4,18000,Below 25K,Petrol,Automatic,6400000,above 20 Lakh,gurgaon
Audi,Audi Q7Technology  -,2022,4,18000,Below 25K,Petrol,Automatic,6400000,above 20 Lakh,new-delhi
Audi,Audi Q7Technology  -,2022,4,18000,Below 25K,Petrol,Automatic,6400000,above 20 Lakh,noida
Audi,Audi Q7Technology  -,2022,4,32000,25K – 50K,Petrol,Automatic,5975000,above 20 Lakh,mumbai
Audi,Audi Q7Technology  -,2022,4,60000,50K – 1L,Petrol,Automatic,5949000,above 20 Lakh,delhi-ncr
Audi,Audi Q7Technology BSVI,2023,3,25000,25K – 50K,Diesel,Automatic,7000000,above 20 Lakh,gurgaon
Audi,Audi Q7Technology BSVI,2023,3,25000,25K – 50K,Diesel,Automatic,7000000,above 20 Lakh,noida
Audi,Audi Q7Technology Limited Edition,2022,4,41000,25K – 50K,Petrol,Automatic,5900000,above 20 Lakh,new-delhi
Audi,Audi Q855 TFSI Quattro BSVI,2021,5,32000,25K – 50K,Petrol,Automatic,6300000,above 20 Lakh,delhi-ncr
Audi,Audi Q855 TFSI Quattro BSVI,2022,4,30381,25K – 50K,Petrol,Automatic,10500000,above 20 Lakh,Hyderabad
Audi,Audi Q855 TFSI Quattro BSVI,2022,4,30381,25K – 50K,Petrol,Automatic,10900000,above 20 Lakh,Hyderabad
Audi,Audi Q8Celebration Edition BSVI,2021,5,55000,50K – 1L,Petrol,Automatic,5849000,above 20 Lakh,noida
Audi,Audi Q8Celebration Edition BSVI,2022,4,31000,25K – 50K,Petrol,Automatic,5900000,above 20 Lakh,chandigarh
Audi,Audi Q8Celebration Edition BSVI,2022,4,32000,25K – 50K,Petrol,Automatic,7100000,above 20 Lakh,delhi-ncr
Audi,Audi Q8Celebration Edition BSVI,2022,4,32000,25K – 50K,Petrol,Automatic,7100000,above 20 Lakh,gurgaon
Audi,Audi Q8Celebration Edition BSVI,2022,4,32000,25K – 50K,Petrol,Automatic,7100000,above 20 Lakh,new-delhi
Audi,Audi Q8Celebration Edition BSVI,2022,4,32000,25K – 50K,Petrol,Automatic,7100000,above 20 Lakh,noida
Audi,Audi Q8Celebration Edition BSVI,2023,3,13500,Below 25K,Petrol,Automatic,7000000,above 20 Lakh,noida
Audi,Audi RS Q84.0 TFSI Quattro BSVI,2023,3,6500,Below 25K,Petrol,Automatic,16500000,above 20 Lakh,kolkata
Audi,Audi S5 Sportback3.0L TFSI,2023,3,13000,Below 25K,Petrol,Automatic,5900000,above 20 Lakh,noida
Audi,Audi S5 Sportback3.0L TFSI,2023,3,15000,Below 25K,Petrol,Automatic,6100000,above 20 Lakh,noida
Audi,Audi S53.0 TFSIq Tiptronic,2017,9,25000,25K – 50K,Petrol,Automatic,3799000,above 20 Lakh,mumbai
Audi,Audi S53.0 TFSIq Tiptronic,2018,8,52000,50K – 1L,Petrol,Automatic,4500000,above 20 Lakh,Hyderabad
Audi,Audi S5Sportback,2017,9,51000,50K – 1L,Petrol,Automatic,2490000,above 20 Lakh,new-delhi
Audi,Audi TT2.0 TFSI,2014,12,38000,25K – 50K,Petrol,Automatic,2500000,above 20 Lakh,gurgaon
Audi,Audi TT2.0 TFSI,2014,12,38000,25K – 50K,Petrol,Automatic,2500000,above 20 Lakh,noida
BMW,2019BMW 6 SeriesGT 630d M Sport  -2021,2018,8,70000,50K – 1L,Diesel,Automatic,3850000,above 20 Lakh,mumbai
BMW,2019BMW 6 SeriesGT 630i Luxury Line  -2021,2018,8,23000,Below 25K,Petrol,Automatic,3200000,above 20 Lakh,new-delhi
BMW,2019BMW 6 SeriesGT 630i Luxury Line  -2021,2018,8,37800,25K – 50K,Petrol,Automatic,3850000,above 20 Lakh,mumbai
BMW,2019BMW 6 SeriesGT 630i Luxury Line  -2021,2018,8,37800,25K – 50K,Petrol,Automatic,3850000,above 20 Lakh,pune
BMW,2020BMW 6 SeriesGT 630d M Sport  -2021,2018,8,39900,25K – 50K,Diesel,Automatic,5000000,above 20 Lakh,Hyderabad
BMW,2020BMW 6 SeriesGT 630i Luxury Line  -2021,2018,8,36000,25K – 50K,Petrol,Automatic,3990000,above 20 Lakh,delhi-ncr
BMW,2021BMW 2 Series Gran Coupe220d M Sport  -2021,2020,6,23000,Below 25K,Diesel,Automatic,2875000,above 20 Lakh,mumbai
BMW,2021BMW 6 SeriesGT 630d M Sport  -2021,2018,8,64000,50K – 1L,Diesel,Automatic,4600000,above 20 Lakh,pune
BMW,2021BMW 6 SeriesGT 630i Luxury Line  -2021,2018,8,68000,50K – 1L,Petrol,Automatic,3900000,above 20 Lakh,new-delhi
BMW,BMW 2 Series Gran Coupe218 M Sport Pro,2025,1,3000,Below 25K,Petrol,Automatic,3890000,above 20 Lakh,delhi-ncr
BMW,BMW 2 Series Gran Coupe220d M Sport,2024,2,15000,Below 25K,Diesel,Automatic,3800000,above 20 Lakh,pune
BMW,BMW 2 Series Gran Coupe220d M Sport,2024,2,29000,25K – 50K,Diesel,Automatic,3300000,above 20 Lakh,gurgaon
BMW,BMW 2 Series Gran Coupe220d M Sport,2024,2,29000,25K – 50K,Diesel,Automatic,3400000,above 20 Lakh,gurgaon
BMW,BMW 2 Series Gran Coupe220i M Sport,2023,3,17300,Below 25K,Petrol,Automatic,2995000,above 20 Lakh,mumbai
BMW,BMW 2 Series Gran Coupe220i M Sport,2023,3,17300,Below 25K,Petrol,Automatic,3249000,above 20 Lakh,mumbai
BMW,BMW 2 Series Gran Coupe220i M Sport,2025,1,3000,Below 25K,Petrol,Automatic,3950000,above 20 Lakh,delhi-ncr
BMW,BMW 2 Series Gran Coupe220i M Sport BSVI,2021,5,14938,Below 25K,Petrol,Automatic,3000000,above 20 Lakh,mumbai
BMW,BMW 2 Series Gran Coupe220i M Sport BSVI,2021,5,23000,Below 25K,Petrol,Automatic,2825000,above 20 Lakh,mumbai
BMW,BMW 2 Series Gran Coupe220i M Sport BSVI,2021,5,23300,Below 25K,Petrol,Automatic,2825000,above 20 Lakh,mumbai
BMW,BMW 2 Series Gran Coupe220i M Sport BSVI,2023,3,32000,25K – 50K,Petrol,Automatic,3375000,above 20 Lakh,gurgaon
BMW,BMW 3 Series 320d Prestige,2015,11,51380,50K – 1L,Diesel,Automatic,875000,5-10 Lakh,mumbai
BMW,BMW 3 Series 330i Sport,2021,5,22000,Below 25K,Petrol,Automatic,3450000,above 20 Lakh,gurgaon
BMW,BMW 3 Series GTLuxury Line,2016,10,57200,50K – 1L,Diesel,Automatic,2000000,above 20 Lakh,pune
BMW,BMW 3 Series GTLuxury Line,2017,9,52000,50K – 1L,Diesel,Automatic,1950000,10-20 Lakh,mumbai
BMW,BMW 3 Series GTLuxury Line,2017,9,59900,50K – 1L,Diesel,Automatic,2350000,above 20 Lakh,pune
BMW,BMW 3 Series GTLuxury Line,2017,9,60000,50K – 1L,Diesel,Automatic,2275000,above 20 Lakh,mumbai
BMW,BMW 3 Series GTLuxury Line,2017,9,78000,50K – 1L,Diesel,Automatic,2500000,above 20 Lakh,jaipur
BMW,BMW 3 Series GTLuxury Line,2018,8,39000,25K – 50K,Diesel,Automatic,2100000,above 20 Lakh,gurgaon
BMW,BMW 3 Series GTLuxury Line,2018,8,40850,25K – 50K,Diesel,Automatic,2375000,above 20 Lakh,pune
BMW,BMW 3 Series GTLuxury Line,2019,7,39000,25K – 50K,Diesel,Automatic,2290000,above 20 Lakh,new-delhi
BMW,BMW 3 Series GTLuxury Line,2019,7,69000,50K – 1L,Diesel,Automatic,2500000,above 20 Lakh,chennai
BMW,BMW 3 Series GTLuxury Line,2020,6,60000,50K – 1L,Diesel,Automatic,1890000,10-20 Lakh,delhi-ncr
BMW,BMW 3 Series GTLuxury Line,2020,6,75000,50K – 1L,Diesel,Automatic,2675000,above 20 Lakh,noida
BMW,BMW 3 Series GTM Sport Petrol,2019,7,56000,50K – 1L,Petrol,Automatic,2375000,above 20 Lakh,new-delhi
BMW,BMW 3 Series Long Wheelbase320Ld Luxury Line,2022,4,36000,25K – 50K,Diesel,Automatic,3990000,above 20 Lakh,mumbai
BMW,BMW 3 Series Long Wheelbase320Ld Luxury Line,2023,3,20000,Below 25K,Diesel,Automatic,5400000,above 20 Lakh,Hyderabad
BMW,BMW 3 Series Long Wheelbase320Ld M Sport GL,2023,3,33000,25K – 50K,Diesel,Automatic,4690000,above 20 Lakh,new-delhi
BMW,BMW 3 Series Long Wheelbase330 Li Luxury Line,2022,4,41000,25K – 50K,Petrol,Automatic,3799000,above 20 Lakh,new-delhi
BMW,BMW 3 Series Long Wheelbase330Li M Sport,2025,1,6000,Below 25K,Petrol,Automatic,5850000,above 20 Lakh,chennai
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2021,5,9690,Below 25K,Petrol,Automatic,3800000,above 20 Lakh,delhi-ncr
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2021,5,9690,Below 25K,Petrol,Automatic,3800000,above 20 Lakh,gurgaon
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2021,5,9690,Below 25K,Petrol,Automatic,3800000,above 20 Lakh,new-delhi
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2021,5,9690,Below 25K,Petrol,Automatic,3800000,above 20 Lakh,noida
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2021,5,48000,25K – 50K,Petrol,Automatic,3950000,above 20 Lakh,noida
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2022,4,9000,Below 25K,Petrol,Automatic,3875000,above 20 Lakh,mumbai
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2022,4,48000,25K – 50K,Petrol,Automatic,3875000,above 20 Lakh,chandigarh
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2022,4,48000,25K – 50K,Petrol,Automatic,3875000,above 20 Lakh,delhi-ncr
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2022,4,48000,25K – 50K,Petrol,Automatic,3875000,above 20 Lakh,gurgaon
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2022,4,48000,25K – 50K,Petrol,Automatic,3875000,above 20 Lakh,new-delhi
BMW,BMW 3 Series Long Wheelbase330Li M Sport First Edition,2022,4,48000,25K – 50K,Petrol,Automatic,3875000,above 20 Lakh,noida
BMW,BMW 3 Series320d,2010,16,114000,Above 1L,Diesel,Automatic,580000,5-10 Lakh,chennai
BMW,BMW 3 Series320d,2011,15,40000,25K – 50K,Diesel,Automatic,750000,5-10 Lakh,kolkata
BMW,BMW 3 Series320d,2011,15,120000,Above 1L,Diesel,Automatic,400000,2-5 Lakh,chandigarh
BMW,BMW 3 Series320d,2016,10,25873,25K – 50K,Diesel,Automatic,1450000,10-20 Lakh,mumbai
BMW,BMW 3 Series320d,2016,10,57724,50K – 1L,Diesel,Automatic,1350000,10-20 Lakh,mumbai
BMW,BMW 3 Series320d,2017,9,53000,50K – 1L,Diesel,Automatic,1795000,10-20 Lakh,gurgaon
BMW,BMW 3 Series320d,2017,9,69000,50K – 1L,Diesel,Automatic,1625000,10-20 Lakh,noida
BMW,BMW 3 Series320d Edition Sport,2017,9,75164,50K – 1L,Diesel,Automatic,1919000,10-20 Lakh,chennai
BMW,BMW 3 Series320d Luxury Line,2013,13,70000,50K – 1L,Diesel,Automatic,849000,5-10 Lakh,mumbai
BMW,BMW 3 Series320d Luxury Line,2013,13,90000,50K – 1L,Diesel,Automatic,500000,5-10 Lakh,chandigarh
BMW,BMW 3 Series320d Luxury Line,2014,12,140000,Above 1L,Diesel,Automatic,800000,5-10 Lakh,jaipur
BMW,BMW 3 Series320d Luxury Line,2015,11,42600,25K – 50K,Diesel,Automatic,1300000,10-20 Lakh,pune
BMW,BMW 3 Series320d Luxury Line,2020,6,15000,Below 25K,Diesel,Automatic,3549000,above 20 Lakh,noida
BMW,BMW 3 Series320d Luxury Line,2020,6,39900,25K – 50K,Diesel,Automatic,3200000,above 20 Lakh,pune
BMW,BMW 3 Series320d Luxury Line,2020,6,60000,50K – 1L,Diesel,Automatic,2750000,above 20 Lakh,chennai
BMW,BMW 3 Series320d Luxury Line,2021,5,52000,50K – 1L,Diesel,Automatic,3500000,above 20 Lakh,chennai
BMW,BMW 3 Series320d Luxury Line,2022,4,20000,Below 25K,Diesel,Automatic,4100000,above 20 Lakh,jaipur
BMW,BMW 3 Series320d Luxury Line,2022,4,20000,Below 25K,Diesel,Automatic,4300000,above 20 Lakh,pune
BMW,BMW 3 Series320d Luxury Line Plus,2017,9,53000,50K – 1L,Diesel,Automatic,1795000,10-20 Lakh,gurgaon
BMW,BMW 3 Series320d Prestige,2013,13,40000,25K – 50K,Diesel,Automatic,690000,5-10 Lakh,kolkata
BMW,BMW 3 Series320d Prestige,2013,13,85000,50K – 1L,Diesel,Automatic,1050000,10-20 Lakh,Hyderabad
BMW,BMW 3 Series320d Prestige,2014,12,29000,25K – 50K,Diesel,Automatic,1650000,10-20 Lakh,chennai
BMW,BMW 3 Series320d Prestige,2015,11,51380,50K – 1L,Diesel,Automatic,875000,5-10 Lakh,mumbai
BMW,BMW 3 Series320d Sport,2013,13,48000,25K – 50K,Diesel,Automatic,690000,5-10 Lakh,kolkata
BMW,BMW 3 Series320d Sport,2020,6,13700,Below 25K,Diesel,Automatic,2495000,above 20 Lakh,delhi-ncr
BMW,BMW 3 Series320i Luxury Line,2016,10,45829,25K – 50K,Petrol,Automatic,1868000,10-20 Lakh,delhi-ncr
BMW,BMW 3 Series320i Luxury Line,2016,10,45829,25K – 50K,Petrol,Automatic,1868000,10-20 Lakh,gurgaon
BMW,BMW 3 Series320i Touring,2012,14,101000,Above 1L,Petrol,Automatic,667000,5-10 Lakh,new-delhi
BMW,BMW 3 Series330i GT Luxury Line,2017,9,56000,50K – 1L,Petrol,Automatic,1700000,10-20 Lakh,delhi-ncr
BMW,BMW 3 Series330i M Sport,2019,7,23000,Below 25K,Petrol,Automatic,3450000,above 20 Lakh,chennai
BMW,BMW 3 Series330i M Sport,2020,6,49000,25K – 50K,Petrol,Automatic,2975000,above 20 Lakh,delhi-ncr
BMW,BMW 3 Series330i M Sport,2021,5,60000,50K – 1L,Petrol,Automatic,3650000,above 20 Lakh,mumbai
BMW,BMW 3 Series330i M Sport,2022,4,90000,50K – 1L,Petrol,Automatic,3200000,above 20 Lakh,chennai
BMW,BMW 3 Series330i Sport,2020,6,34000,25K – 50K,Petrol,Automatic,3500000,above 20 Lakh,chennai
BMW,BMW 3 Series330i Sport,2021,5,22000,Below 25K,Petrol,Automatic,3450000,above 20 Lakh,gurgaon
BMW,BMW 3 Series330i Sport,2022,4,20000,Below 25K,Petrol,Automatic,3099000,above 20 Lakh,kolkata
BMW,BMW 3 SeriesGT 320d Luxury Line,2014,12,79128,50K – 1L,Diesel,Automatic,1150000,10-20 Lakh,jaipur
BMW,BMW 3 SeriesM340i xDrive,2023,3,19990,Below 25K,Petrol,Automatic,5495000,above 20 Lakh,mumbai
BMW,BMW 3 SeriesM340i xDrive,2024,2,3500,Below 25K,Petrol,Automatic,6200000,above 20 Lakh,kolkata
BMW,BMW 3 SeriesM340i xDrive,2024,2,19000,Below 25K,Petrol,Automatic,6100000,above 20 Lakh,new-delhi
BMW,BMW 3 SeriesM340i xDrive,2024,2,21400,Below 25K,Petrol,Automatic,6100000,above 20 Lakh,chandigarh
BMW,BMW 3 SeriesM340i xDrive BSVI,2023,3,3650,Below 25K,Petrol,Automatic,7000000,above 20 Lakh,delhi-ncr
BMW,BMW 3 SeriesM340i xDrive BSVI,2023,3,3650,Below 25K,Petrol,Automatic,7000000,above 20 Lakh,gurgaon
BMW,BMW 5 Series520d,2013,13,90000,50K – 1L,Diesel,Automatic,1600000,10-20 Lakh,pune
BMW,BMW 5 Series520d Luxury Line,2014,12,109000,Above 1L,Diesel,Automatic,1365000,10-20 Lakh,ahmedabad
BMW,BMW 5 Series520d Luxury Line,2015,11,46399,25K – 50K,Diesel,Automatic,2250000,above 20 Lakh,Hyderabad
BMW,BMW 5 Series520d Luxury Line,2015,11,73000,50K – 1L,Diesel,Automatic,1599000,10-20 Lakh,Hyderabad
BMW,BMW 5 Series520d Luxury Line,2016,10,45000,25K – 50K,Diesel,Automatic,2250000,above 20 Lakh,chennai
BMW,BMW 5 Series520d Luxury Line,2016,10,47000,25K – 50K,Diesel,Automatic,2300000,above 20 Lakh,chennai
BMW,BMW 5 Series520d Luxury Line,2016,10,50000,50K – 1L,Diesel,Automatic,1425000,10-20 Lakh,gurgaon
BMW,BMW 5 Series520d Luxury Line,2016,10,60000,50K – 1L,Diesel,Automatic,1499000,10-20 Lakh,noida
