,car_brand,car_name,year,km_driven,fuel,transmission,price,city
2081,Mahindra,Mahindra XUV700AX5 7 Str Diesel BSVI,2023,"27,182kms",Diesel,Manual,₹17.25 Lakh,Hyderabad
2082,Renault,2018Renault KWID1.0 RXT Optional AT  -2019,2016,"51,940kms",Petrol,Automatic,₹3.22 Lakh,Hyderabad
2083,Tata,Tata TiagoXZ  -2022,2020,"1,39,031kms",Petrol,Manual,₹3.17 Lakh,Hyderabad
2084,Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"60,003kms",Petrol,Automatic,₹12.36 Lakh,Hyderabad
2085,Honda,Honda ElevateZX Non RF,2023,"9,627kms",Petrol,Manual,₹13.82 Lakh,Hyderabad
2086,Hyundai,Hyundai CretaSX Opt Turbo BSVI,2020,"49,160kms",Petrol,Automatic,₹11.52 Lakh,Hyderabad
2087,Maruti,Maruti BrezzaZxi AT,2022,"28,374kms",Petrol,Automatic,₹10.39 Lakh,Hyderabad
2088,Hyundai,Hyundai VenueSX,2023,"14,512kms",Petrol,Manual,₹10.95 Lakh,Hyderabad
2089,Hyundai,Hyundai VenueSX Opt Turbo DT,2023,"7,830kms",Petrol,Manual,₹13 Lakh,Hyderabad
2090,Maruti,Maruti BrezzaZxi,2023,"20,940kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
2091,Mahindra,Mahindra XUV300W8,2019,"72,000kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2092,Ford,Ford Ecosport1.5 Diesel Titanium BSIV,2018,"69,306kms",Diesel,Manual,₹6.99 Lakh,Hyderabad
2093,Volkswagen,Volkswagen Polo1.0 TSI Highline Plus,2021,"57,500kms",Petrol,Manual,₹7.15 Lakh,Hyderabad
2094,Tata,Tata AltrozXZ Option Diesel,2022,"34,200kms",Diesel,Manual,₹8.35 Lakh,Hyderabad
2095,Maruti,Maruti SwiftVXI AMT BSVI,2022,"16,000kms",Petrol,Automatic,₹7.75 Lakh,Hyderabad
2096,Renault,Renault KigerRXZ Turbo CVT DT,2022,"44,479kms",Petrol,Automatic,₹8.31 Lakh,Hyderabad
2097,Kia,Kia SonetHTX Turbo iMT,2023,"23,104kms",Petrol,Manual,₹9.25 Lakh,Hyderabad
2098,Nissan,Nissan Kicks1.5 XV,2021,"30,541kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2099,Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"54,300kms",Petrol,Manual,₹6.99 Lakh,Hyderabad
2100,Mahindra,Mahindra XUV700AX5 5Str AT,2023,"17,316kms",Petrol,Automatic,₹17.58 Lakh,Hyderabad
2101,Mahindra,Mahindra XUV700AX5 7 Str Diesel BSVI,2023,"27,182kms",Diesel,Manual,₹17.25 Lakh,Hyderabad
2102,Maruti,Maruti S-PressoVXi Plus,2022,"32,889kms",Petrol,Manual,₹4.06 Lakh,Hyderabad
2103,Renault,2018Renault KWID1.0 RXT Optional AT  -2019,2016,"51,940kms",Petrol,Automatic,₹3.22 Lakh,Hyderabad
2104,Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"60,003kms",Petrol,Automatic,₹12.36 Lakh,Hyderabad
2105,Honda,Honda ElevateZX Non RF,2023,"9,627kms",Petrol,Manual,₹13.82 Lakh,Hyderabad
2106,Hyundai,Hyundai CretaSX Opt Turbo BSVI,2020,"49,160kms",Petrol,Automatic,₹11.52 Lakh,Hyderabad
2107,Maruti,Maruti BrezzaZxi AT,2022,"28,374kms",Petrol,Automatic,₹10.39 Lakh,Hyderabad
2108,Hyundai,Hyundai VenueSX,2023,"14,512kms",Petrol,Manual,₹10.95 Lakh,Hyderabad
2109,Hyundai,Hyundai VenueSX Opt Turbo DT,2023,"7,830kms",Petrol,Manual,₹13 Lakh,Hyderabad
2110,Maruti,Maruti BrezzaZxi,2023,"20,940kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
2111,Mahindra,Mahindra XUV300W8,2019,"72,000kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2112,Ford,Ford Ecosport1.5 Diesel Titanium BSIV,2018,"69,306kms",Diesel,Manual,₹6.99 Lakh,Hyderabad
2113,Volkswagen,Volkswagen Polo1.0 TSI Highline Plus,2021,"57,500kms",Petrol,Manual,₹7.15 Lakh,Hyderabad
2114,Tata,Tata AltrozXZ Option Diesel,2022,"34,200kms",Diesel,Manual,₹8.35 Lakh,Hyderabad
2115,Maruti,Maruti SwiftVXI AMT BSVI,2022,"16,000kms",Petrol,Automatic,₹7.75 Lakh,Hyderabad
2116,Renault,Renault KigerRXZ Turbo CVT DT,2022,"44,479kms",Petrol,Automatic,₹8.31 Lakh,Hyderabad
2117,Kia,Kia SonetHTX Turbo iMT,2023,"23,104kms",Petrol,Manual,₹9.25 Lakh,Hyderabad
2118,Nissan,Nissan Kicks1.5 XV,2021,"30,541kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2119,Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"54,300kms",Petrol,Manual,₹6.99 Lakh,Hyderabad
2120,Mahindra,Mahindra XUV700AX5 5Str AT,2023,"17,316kms",Petrol,Automatic,₹17.58 Lakh,Hyderabad
2121,Mahindra,Mahindra XUV700AX5 7 Str Diesel BSVI,2023,"27,182kms",Diesel,Manual,₹17.25 Lakh,Hyderabad
2122,Maruti,Maruti S-PressoVXi Plus,2022,"32,889kms",Petrol,Manual,₹4.06 Lakh,Hyderabad
2123,Renault,2018Renault KWID1.0 RXT Optional AT  -2019,2016,"51,940kms",Petrol,Automatic,₹3.22 Lakh,Hyderabad
2124,Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"60,003kms",Petrol,Automatic,₹12.36 Lakh,Hyderabad
2125,Honda,Honda ElevateZX Non RF,2023,"9,627kms",Petrol,Manual,₹13.82 Lakh,Hyderabad
2126,Hyundai,Hyundai CretaSX Opt Turbo BSVI,2020,"49,160kms",Petrol,Automatic,₹11.52 Lakh,Hyderabad
2127,Maruti,Maruti BrezzaZxi AT,2022,"28,374kms",Petrol,Automatic,₹10.39 Lakh,Hyderabad
2128,Hyundai,Hyundai VenueSX,2023,"14,512kms",Petrol,Manual,₹10.95 Lakh,Hyderabad
2129,Hyundai,Hyundai VenueSX Opt Turbo DT,2023,"7,830kms",Petrol,Manual,₹13 Lakh,Hyderabad
2130,Maruti,Maruti BrezzaZxi,2023,"20,940kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
2131,Renault,Renault KigerRXZ Turbo CVT DT,2022,"44,479kms",Petrol,Automatic,₹8.31 Lakh,Hyderabad
2132,Kia,Kia SonetHTX Turbo iMT,2023,"23,104kms",Petrol,Manual,₹9.25 Lakh,Hyderabad
2133,Nissan,Nissan Kicks1.5 XV,2021,"30,541kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2134,Tata,Tata AltrozXZ Option Diesel,2022,"34,200kms",Diesel,Manual,₹8.35 Lakh,Hyderabad
2135,Maruti,Maruti SwiftVXI AMT BSVI,2022,"16,000kms",Petrol,Automatic,₹7.75 Lakh,Hyderabad
2136,Ford,Ford Ecosport1.5 Diesel Titanium BSIV,2018,"69,306kms",Diesel,Manual,₹6.99 Lakh,Hyderabad
2137,Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"54,300kms",Petrol,Manual,₹6.99 Lakh,Hyderabad
2138,Volkswagen,Volkswagen Polo1.0 TSI Highline Plus,2021,"57,500kms",Petrol,Manual,₹7.15 Lakh,Hyderabad
2139,Mahindra,Mahindra XUV300W8,2019,"72,000kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2140,Mahindra,Mahindra XUV700AX5 5Str AT,2023,"17,316kms",Petrol,Automatic,₹17.58 Lakh,Hyderabad
2141,Mahindra,Mahindra XUV700AX5 7 Str Diesel BSVI,2023,"27,182kms",Diesel,Manual,₹17.25 Lakh,Hyderabad
2142,Renault,2018Renault KWID1.0 RXT Optional AT  -2019,2016,"51,940kms",Petrol,Automatic,₹3.22 Lakh,Hyderabad
2143,Tata,Tata TiagoXZ  -2022,2020,"1,39,031kms",Petrol,Manual,₹3.17 Lakh,Hyderabad
2144,Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"60,003kms",Petrol,Automatic,₹12.36 Lakh,Hyderabad
2145,Honda,Honda ElevateZX Non RF,2023,"9,627kms",Petrol,Manual,₹13.82 Lakh,Hyderabad
2146,Hyundai,Hyundai CretaSX Opt Turbo BSVI,2020,"49,160kms",Petrol,Automatic,₹11.52 Lakh,Hyderabad
2147,Maruti,Maruti BrezzaZxi AT,2022,"28,374kms",Petrol,Automatic,₹10.39 Lakh,Hyderabad
2148,Hyundai,Hyundai VenueSX,2023,"14,512kms",Petrol,Manual,₹10.95 Lakh,Hyderabad
2149,Hyundai,Hyundai VenueSX Opt Turbo DT,2023,"7,830kms",Petrol,Manual,₹13 Lakh,Hyderabad
2150,Maruti,Maruti BrezzaZxi,2023,"20,940kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
2151,Renault,Renault KigerRXZ Turbo CVT DT,2022,"44,479kms",Petrol,Automatic,₹8.31 Lakh,Hyderabad
2152,Kia,Kia SonetHTX Turbo iMT,2023,"23,104kms",Petrol,Manual,₹9.25 Lakh,Hyderabad
2153,Mahindra,Mahindra XUV300W8,2019,"72,000kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2154,Volkswagen,Volkswagen Polo1.0 TSI Highline Plus,2021,"57,500kms",Petrol,Manual,₹7.15 Lakh,Hyderabad
2155,Tata,Tata AltrozXZ Option Diesel,2022,"34,200kms",Diesel,Manual,₹8.35 Lakh,Hyderabad
2156,Maruti,Maruti SwiftVXI AMT BSVI,2022,"16,000kms",Petrol,Automatic,₹7.75 Lakh,Hyderabad
2157,Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"54,300kms",Petrol,Manual,₹6.99 Lakh,Hyderabad
2158,Ford,Ford Ecosport1.5 Diesel Titanium BSIV,2018,"69,306kms",Diesel,Manual,₹6.99 Lakh,Hyderabad
2159,Nissan,Nissan Kicks1.5 XV,2021,"30,541kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2160,Mahindra,Mahindra XUV700AX5 5Str AT,2023,"17,316kms",Petrol,Automatic,₹17.58 Lakh,Hyderabad
2161,Mahindra,Mahindra XUV700AX5 7 Str Diesel BSVI,2023,"27,182kms",Diesel,Manual,₹17.25 Lakh,Hyderabad
2162,Renault,2018Renault KWID1.0 RXT Optional AT  -2019,2016,"51,940kms",Petrol,Automatic,₹3.22 Lakh,Hyderabad
2163,Tata,Tata TiagoXZ  -2022,2020,"1,39,031kms",Petrol,Manual,₹3.17 Lakh,Hyderabad
2164,Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"60,003kms",Petrol,Automatic,₹12.36 Lakh,Hyderabad
2165,Honda,Honda ElevateZX Non RF,2023,"9,627kms",Petrol,Manual,₹13.82 Lakh,Hyderabad
2166,Hyundai,Hyundai CretaSX Opt Turbo BSVI,2020,"49,160kms",Petrol,Automatic,₹11.52 Lakh,Hyderabad
2167,Maruti,Maruti BrezzaZxi AT,2022,"28,374kms",Petrol,Automatic,₹10.39 Lakh,Hyderabad
2168,Hyundai,Hyundai VenueSX,2023,"14,512kms",Petrol,Manual,₹10.95 Lakh,Hyderabad
2169,Hyundai,Hyundai VenueSX Opt Turbo DT,2023,"7,830kms",Petrol,Manual,₹13 Lakh,Hyderabad
2170,Maruti,Maruti BrezzaZxi,2023,"20,940kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
2171,Renault,Renault KigerRXZ Turbo CVT DT,2022,"44,479kms",Petrol,Automatic,₹8.31 Lakh,Hyderabad
2172,Kia,Kia SonetHTX Turbo iMT,2023,"23,104kms",Petrol,Manual,₹9.25 Lakh,Hyderabad
2173,Nissan,Nissan Kicks1.5 XV,2021,"30,541kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2174,Tata,Tata AltrozXZ Option Diesel,2022,"34,200kms",Diesel,Manual,₹8.35 Lakh,Hyderabad
2175,Maruti,Maruti SwiftVXI AMT BSVI,2022,"16,000kms",Petrol,Automatic,₹7.75 Lakh,Hyderabad
2176,Ford,Ford Ecosport1.5 Diesel Titanium BSIV,2018,"69,306kms",Diesel,Manual,₹6.99 Lakh,Hyderabad
2177,Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"54,300kms",Petrol,Manual,₹6.99 Lakh,Hyderabad
2178,Volkswagen,Volkswagen Polo1.0 TSI Highline Plus,2021,"57,500kms",Petrol,Manual,₹7.15 Lakh,Hyderabad
2179,Mahindra,Mahindra XUV300W8,2019,"72,000kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2180,Mahindra,Mahindra XUV700AX5 5Str AT,2023,"17,316kms",Petrol,Automatic,₹17.58 Lakh,Hyderabad
2181,Mahindra,Mahindra XUV700AX5 7 Str Diesel BSVI,2023,"27,182kms",Diesel,Manual,₹17.25 Lakh,Hyderabad
2182,Renault,2018Renault KWID1.0 RXT Optional AT  -2019,2016,"51,940kms",Petrol,Automatic,₹3.22 Lakh,Hyderabad
2183,Tata,Tata TiagoXZ  -2022,2020,"1,39,031kms",Petrol,Manual,₹3.17 Lakh,Hyderabad
2184,Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"60,003kms",Petrol,Automatic,₹12.36 Lakh,Hyderabad
2185,Honda,Honda ElevateZX Non RF,2023,"9,627kms",Petrol,Manual,₹13.82 Lakh,Hyderabad
2186,Hyundai,Hyundai CretaSX Opt Turbo BSVI,2020,"49,160kms",Petrol,Automatic,₹11.52 Lakh,Hyderabad
2187,Maruti,Maruti BrezzaZxi AT,2022,"28,374kms",Petrol,Automatic,₹10.39 Lakh,Hyderabad
2188,Hyundai,Hyundai VenueSX,2023,"14,512kms",Petrol,Manual,₹10.95 Lakh,Hyderabad
2189,Hyundai,Hyundai VenueSX Opt Turbo DT,2023,"7,830kms",Petrol,Manual,₹13 Lakh,Hyderabad
2190,Maruti,Maruti BrezzaZxi,2023,"20,940kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
2191,Renault,Renault KigerRXZ Turbo CVT DT,2022,"44,479kms",Petrol,Automatic,₹8.31 Lakh,Hyderabad
2192,Kia,Kia SonetHTX Turbo iMT,2023,"23,104kms",Petrol,Manual,₹9.25 Lakh,Hyderabad
2193,Nissan,Nissan Kicks1.5 XV,2021,"30,541kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2194,Tata,Tata AltrozXZ Option Diesel,2022,"34,200kms",Diesel,Manual,₹8.35 Lakh,Hyderabad
2195,Maruti,Maruti SwiftVXI AMT BSVI,2022,"16,000kms",Petrol,Automatic,₹7.75 Lakh,Hyderabad
2196,Ford,Ford Ecosport1.5 Diesel Titanium BSIV,2018,"69,306kms",Diesel,Manual,₹6.99 Lakh,Hyderabad
2197,Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"54,300kms",Petrol,Manual,₹6.99 Lakh,Hyderabad
2198,Volkswagen,Volkswagen Polo1.0 TSI Highline Plus,2021,"57,500kms",Petrol,Manual,₹7.15 Lakh,Hyderabad
2199,Mahindra,Mahindra XUV300W8,2019,"72,000kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2200,Mahindra,Mahindra XUV700AX5 5Str AT,2023,"17,316kms",Petrol,Automatic,₹17.58 Lakh,Hyderabad
2201,Mahindra,Mahindra XUV700AX5 7 Str Diesel BSVI,2023,"27,182kms",Diesel,Manual,₹17.25 Lakh,Hyderabad
2202,Renault,2018Renault KWID1.0 RXT Optional AT  -2019,2016,"51,940kms",Petrol,Automatic,₹3.22 Lakh,Hyderabad
2203,Tata,Tata TiagoXZ  -2022,2020,"1,39,031kms",Petrol,Manual,₹3.17 Lakh,Hyderabad
2204,Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"60,003kms",Petrol,Automatic,₹12.36 Lakh,Hyderabad
2205,Honda,Honda ElevateZX Non RF,2023,"9,627kms",Petrol,Manual,₹13.82 Lakh,Hyderabad
2206,Hyundai,Hyundai CretaSX Opt Turbo BSVI,2020,"49,160kms",Petrol,Automatic,₹11.52 Lakh,Hyderabad
2207,Maruti,Maruti BrezzaZxi AT,2022,"28,374kms",Petrol,Automatic,₹10.39 Lakh,Hyderabad
2208,Hyundai,Hyundai VenueSX,2023,"14,512kms",Petrol,Manual,₹10.95 Lakh,Hyderabad
2209,Hyundai,Hyundai VenueSX Opt Turbo DT,2023,"7,830kms",Petrol,Manual,₹13 Lakh,Hyderabad
2210,Maruti,Maruti BrezzaZxi,2023,"20,940kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
2211,Mahindra,Mahindra XUV300W8,2019,"72,000kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2212,Ford,Ford Ecosport1.5 Diesel Titanium BSIV,2018,"69,306kms",Diesel,Manual,₹6.99 Lakh,Hyderabad
2213,Volkswagen,Volkswagen Polo1.0 TSI Highline Plus,2021,"57,500kms",Petrol,Manual,₹7.15 Lakh,Hyderabad
2214,Tata,Tata AltrozXZ Option Diesel,2022,"34,200kms",Diesel,Manual,₹8.35 Lakh,Hyderabad
2215,Maruti,Maruti SwiftVXI AMT BSVI,2022,"16,000kms",Petrol,Automatic,₹7.75 Lakh,Hyderabad
2216,Renault,Renault KigerRXZ Turbo CVT DT,2022,"44,479kms",Petrol,Automatic,₹8.31 Lakh,Hyderabad
2217,Kia,Kia SonetHTX Turbo iMT,2023,"23,104kms",Petrol,Manual,₹9.25 Lakh,Hyderabad
2218,Nissan,Nissan Kicks1.5 XV,2021,"30,541kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2219,Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"54,300kms",Petrol,Manual,₹6.99 Lakh,Hyderabad
2220,Mahindra,Mahindra XUV700AX5 5Str AT,2023,"17,316kms",Petrol,Automatic,₹17.58 Lakh,Hyderabad
2221,Mahindra,Mahindra XUV700AX5 7 Str Diesel BSVI,2023,"27,182kms",Diesel,Manual,₹17.25 Lakh,Hyderabad
2222,Maruti,Maruti S-PressoVXi Plus,2022,"32,889kms",Petrol,Manual,₹4.06 Lakh,Hyderabad
2223,Renault,2018Renault KWID1.0 RXT Optional AT  -2019,2016,"51,940kms",Petrol,Automatic,₹3.22 Lakh,Hyderabad
2224,Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"60,003kms",Petrol,Automatic,₹12.36 Lakh,Hyderabad
2225,Honda,Honda ElevateZX Non RF,2023,"9,627kms",Petrol,Manual,₹13.82 Lakh,Hyderabad
2226,Hyundai,Hyundai CretaSX Opt Turbo BSVI,2020,"49,160kms",Petrol,Automatic,₹11.52 Lakh,Hyderabad
2227,Maruti,Maruti BrezzaZxi AT,2022,"28,374kms",Petrol,Automatic,₹10.39 Lakh,Hyderabad
2228,Hyundai,Hyundai VenueSX,2023,"14,512kms",Petrol,Manual,₹10.95 Lakh,Hyderabad
2229,Hyundai,Hyundai VenueSX Opt Turbo DT,2023,"7,830kms",Petrol,Manual,₹13 Lakh,Hyderabad
2230,Maruti,Maruti BrezzaZxi,2023,"20,940kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
2231,Renault,Renault KigerRXZ Turbo CVT DT,2022,"44,479kms",Petrol,Automatic,₹8.31 Lakh,Hyderabad
2232,Kia,Kia SonetHTX Turbo iMT,2023,"23,104kms",Petrol,Manual,₹9.25 Lakh,Hyderabad
2233,Nissan,Nissan Kicks1.5 XV,2021,"30,541kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2234,Tata,Tata AltrozXZ Option Diesel,2022,"34,200kms",Diesel,Manual,₹8.35 Lakh,Hyderabad
2235,Maruti,Maruti SwiftVXI AMT BSVI,2022,"16,000kms",Petrol,Automatic,₹7.75 Lakh,Hyderabad
2236,Ford,Ford Ecosport1.5 Diesel Titanium BSIV,2018,"69,306kms",Diesel,Manual,₹6.99 Lakh,Hyderabad
2237,Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"54,300kms",Petrol,Manual,₹6.99 Lakh,Hyderabad
2238,Volkswagen,Volkswagen Polo1.0 TSI Highline Plus,2021,"57,500kms",Petrol,Manual,₹7.15 Lakh,Hyderabad
2239,Mahindra,Mahindra XUV300W8,2019,"72,000kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2240,Mahindra,Mahindra XUV700AX5 5Str AT,2023,"17,316kms",Petrol,Automatic,₹17.58 Lakh,Hyderabad
2241,Mahindra,Mahindra XUV700AX5 7 Str Diesel BSVI,2023,"27,182kms",Diesel,Manual,₹17.25 Lakh,Hyderabad
2242,Renault,2018Renault KWID1.0 RXT Optional AT  -2019,2016,"51,940kms",Petrol,Automatic,₹3.22 Lakh,Hyderabad
2243,Tata,Tata TiagoXZ  -2022,2020,"1,39,031kms",Petrol,Manual,₹3.17 Lakh,Hyderabad
2244,Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"60,003kms",Petrol,Automatic,₹12.36 Lakh,Hyderabad
2245,Honda,Honda ElevateZX Non RF,2023,"9,627kms",Petrol,Manual,₹13.82 Lakh,Hyderabad
2246,Hyundai,Hyundai CretaSX Opt Turbo BSVI,2020,"49,160kms",Petrol,Automatic,₹11.52 Lakh,Hyderabad
2247,Maruti,Maruti BrezzaZxi AT,2022,"28,374kms",Petrol,Automatic,₹10.39 Lakh,Hyderabad
2248,Hyundai,Hyundai VenueSX,2023,"14,512kms",Petrol,Manual,₹10.95 Lakh,Hyderabad
2249,Hyundai,Hyundai VenueSX Opt Turbo DT,2023,"7,830kms",Petrol,Manual,₹13 Lakh,Hyderabad
2250,Maruti,Maruti BrezzaZxi,2023,"20,940kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
2251,Renault,Renault KigerRXZ Turbo CVT DT,2022,"44,479kms",Petrol,Automatic,₹8.31 Lakh,Hyderabad
2252,Kia,Kia SonetHTX Turbo iMT,2023,"23,104kms",Petrol,Manual,₹9.25 Lakh,Hyderabad
2253,Mahindra,Mahindra XUV300W8,2019,"72,000kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2254,Volkswagen,Volkswagen Polo1.0 TSI Highline Plus,2021,"57,500kms",Petrol,Manual,₹7.15 Lakh,Hyderabad
2255,Tata,Tata AltrozXZ Option Diesel,2022,"34,200kms",Diesel,Manual,₹8.35 Lakh,Hyderabad
2256,Maruti,Maruti SwiftVXI AMT BSVI,2022,"16,000kms",Petrol,Automatic,₹7.75 Lakh,Hyderabad
2257,Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"54,300kms",Petrol,Manual,₹6.99 Lakh,Hyderabad
2258,Ford,Ford Ecosport1.5 Diesel Titanium BSIV,2018,"69,306kms",Diesel,Manual,₹6.99 Lakh,Hyderabad
2259,Nissan,Nissan Kicks1.5 XV,2021,"30,541kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2260,Mahindra,Mahindra XUV700AX5 5Str AT,2023,"17,316kms",Petrol,Automatic,₹17.58 Lakh,Hyderabad
2261,Mahindra,Mahindra XUV700AX5 7 Str Diesel BSVI,2023,"27,182kms",Diesel,Manual,₹17.25 Lakh,Hyderabad
2262,Renault,2018Renault KWID1.0 RXT Optional AT  -2019,2016,"51,940kms",Petrol,Automatic,₹3.22 Lakh,Hyderabad
2263,Tata,Tata TiagoXZ  -2022,2020,"1,39,031kms",Petrol,Manual,₹3.17 Lakh,Hyderabad
2264,Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"60,003kms",Petrol,Automatic,₹12.36 Lakh,Hyderabad
2265,Honda,Honda ElevateZX Non RF,2023,"9,627kms",Petrol,Manual,₹13.82 Lakh,Hyderabad
2266,Hyundai,Hyundai CretaSX Opt Turbo BSVI,2020,"49,160kms",Petrol,Automatic,₹11.52 Lakh,Hyderabad
2267,Maruti,Maruti BrezzaZxi AT,2022,"28,374kms",Petrol,Automatic,₹10.39 Lakh,Hyderabad
2268,Hyundai,Hyundai VenueSX,2023,"14,512kms",Petrol,Manual,₹10.95 Lakh,Hyderabad
2269,Hyundai,Hyundai VenueSX Opt Turbo DT,2023,"7,830kms",Petrol,Manual,₹13 Lakh,Hyderabad
2270,Maruti,Maruti BrezzaZxi,2023,"20,940kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
2271,Mahindra,Mahindra XUV300W8,2019,"72,000kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2272,Ford,Ford Ecosport1.5 Diesel Titanium BSIV,2018,"69,306kms",Diesel,Manual,₹6.99 Lakh,Hyderabad
2273,Volkswagen,Volkswagen Polo1.0 TSI Highline Plus,2021,"57,500kms",Petrol,Manual,₹7.15 Lakh,Hyderabad
2274,Tata,Tata AltrozXZ Option Diesel,2022,"34,200kms",Diesel,Manual,₹8.35 Lakh,Hyderabad
2275,Maruti,Maruti SwiftVXI AMT BSVI,2022,"16,000kms",Petrol,Automatic,₹7.75 Lakh,Hyderabad
2276,Renault,Renault KigerRXZ Turbo CVT DT,2022,"44,479kms",Petrol,Automatic,₹8.31 Lakh,Hyderabad
2277,Kia,Kia SonetHTX Turbo iMT,2023,"23,104kms",Petrol,Manual,₹9.25 Lakh,Hyderabad
2278,Nissan,Nissan Kicks1.5 XV,2021,"30,541kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2279,Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"54,300kms",Petrol,Manual,₹6.99 Lakh,Hyderabad
2280,Mahindra,Mahindra XUV700AX5 5Str AT,2023,"17,316kms",Petrol,Automatic,₹17.58 Lakh,Hyderabad
2281,Mahindra,Mahindra XUV700AX5 7 Str Diesel BSVI,2023,"27,182kms",Diesel,Manual,₹17.25 Lakh,Hyderabad
2282,Maruti,Maruti S-PressoVXi Plus,2022,"32,889kms",Petrol,Manual,₹4.06 Lakh,Hyderabad
2283,Renault,2018Renault KWID1.0 RXT Optional AT  -2019,2016,"51,940kms",Petrol,Automatic,₹3.22 Lakh,Hyderabad
2284,Volkswagen,Volkswagen Taigun1.0 Topline AT,2022,"60,003kms",Petrol,Automatic,₹12.36 Lakh,Hyderabad
2285,Honda,Honda ElevateZX Non RF,2023,"9,627kms",Petrol,Manual,₹13.82 Lakh,Hyderabad
2286,Hyundai,Hyundai CretaSX Opt Turbo BSVI,2020,"49,160kms",Petrol,Automatic,₹11.52 Lakh,Hyderabad
2287,Maruti,Maruti BrezzaZxi AT,2022,"28,374kms",Petrol,Automatic,₹10.39 Lakh,Hyderabad
2288,Hyundai,Hyundai VenueSX,2023,"14,512kms",Petrol,Manual,₹10.95 Lakh,Hyderabad
2289,Hyundai,Hyundai VenueSX Opt Turbo DT,2023,"7,830kms",Petrol,Manual,₹13 Lakh,Hyderabad
2290,Maruti,Maruti BrezzaZxi,2023,"20,940kms",Petrol,Manual,₹9.90 Lakh,Hyderabad
2291,Renault,Renault KigerRXZ Turbo CVT DT,2022,"44,479kms",Petrol,Automatic,₹8.31 Lakh,Hyderabad
2292,Kia,Kia SonetHTX Turbo iMT,2023,"23,104kms",Petrol,Manual,₹9.25 Lakh,Hyderabad
2293,Mahindra,Mahindra XUV300W8,2019,"72,000kms",Petrol,Manual,₹7.50 Lakh,Hyderabad
2294,Volkswagen,Volkswagen Polo1.0 TSI Highline Plus,2021,"57,500kms",Petrol,Manual,₹7.15 Lakh,Hyderabad
2295,Tata,Tata AltrozXZ Option Diesel,2022,"34,200kms",Diesel,Manual,₹8.35 Lakh,Hyderabad
2296,Maruti,Maruti SwiftVXI AMT BSVI,2022,"16,000kms",Petrol,Automatic,₹7.75 Lakh,Hyderabad
2297,Ford,Ford Ecosport1.5 Petrol Titanium BSIV,2019,"54,300kms",Petrol,Manual,₹6.99 Lakh,Hyderabad
